Exp,Pred
6.3,5.9013166
5.7,5.3650436
5.4,5.211035
5.4,5.4776406
5.4,5.3345914
5.4,5.430786
5.4,5.280201
5.4,5.6715894
6.5,5.7348704
5.4,5.4513235
5.4,5.2898827
5.9,5.366586
5.4,5.392464
6.2,5.5478263
5.4,5.3623366
5.4,5.411219
6.2,5.464495
5.8,5.4985723
5.4,5.520143
5.8,5.5219617
5.4,5.3162136
5.4,5.4359097
6.0,5.353238
6.4,6.043024
5.4,5.5067725
5.4,5.4842634
5.4,5.55386
5.4,5.269921
6.9,5.6323104
5.4,5.4223967
5.4,5.35532
5.6,5.5354266
5.8,5.531879
5.2,5.5985208
5.5,5.518924
5.8,5.6093855
6.8,5.848845
5.1,5.5414715
5.2,5.40013
6.5,5.630783
5.2,5.3244944
5.8,5.746164
5.5,5.6911664
5.9,5.7891917
6.2,5.5875845
5.8,5.553637
5.5,5.5856752
5.0,5.4529376
5.2,5.445763
5.7,5.3966413
5.8,5.77247
5.5,5.411707
5.5,5.752995
5.8,5.800855
5.0,5.8235173
5.3,5.6449413
5.4,5.317688
6.3,5.6161704
5.6,5.559465
9.0,6.1753035
5.6,5.8495407
5.0,5.4998226
5.2,5.5145903
5.8,5.4098415
5.8,5.419175
9.5,7.5497394
5.8,6.0113993
5.0,6.0240765
5.6,5.6966925
7.8,5.9774165
5.0,5.673675
5.0,5.6001334
6.0,5.6664586
5.7,5.6375837
5.8,5.441013
5.8,5.4445777
5.2,5.5525813
6.2,5.912232
5.5,5.701986
6.2,6.0565767
5.2,5.5894804
5.8,5.5997853
5.8,5.51788
6.9,5.6736917
5.5,5.551657
5.8,5.4792967
6.7,5.773204
5.8,5.750863
5.8,5.7215295
5.5,5.6970415
5.8,5.7284036
5.8,5.6676345
5.8,5.6191154
5.8,5.4949727
5.5,5.764945
5.5,5.502685
5.8,5.6190386
5.5,5.681693
5.8,5.7183113
5.5,5.6426563
5.6,5.740099
5.5,5.533372
5.8,5.63079
5.2,5.519826
6.6,6.072346
5.1,5.521171
5.8,5.4862685
5.8,5.575342
5.8,5.548225
5.8,5.603165
5.5,5.511606
5.8,5.688957
5.0,5.583172
5.8,5.4862685
5.7,5.575342
5.5,5.688505
6.6,5.8095045
5.0,5.413208
5.6,5.9483376
6.7,6.053044
6.1,5.43112
5.2,5.425317
5.0,5.5315504
5.2,5.48911
5.1,5.609517
5.2,5.458932
5.8,5.6913157
7.2,5.7771797
6.1,6.073523
6.8,6.562493
7.5,6.7063527
8.0,6.6448207
7.4,6.704025
7.9,6.9780517
5.0,5.650129
5.6,5.39348
5.8,5.663476
5.5,5.363704
6.8,5.3689885
5.8,5.9800563
6.8,5.6030354
5.5,5.8623776
5.2,5.4686136
5.2,5.5453167
6.8,5.881128
5.8,5.608283
5.8,5.5711956
5.7,5.7265577
5.0,5.5974574
7.4,6.848659
5.8,5.4351964
5.0,5.58995
5.2,5.6432257
5.0,5.6773033
6.5,6.2646575
5.7,6.2580085
5.0,5.711283
5.2,5.61464
5.8,5.489456
5.8,5.531969
7.7,6.8706465
5.9,6.1817145
5.5,6.1647415
8.5,7.1962795
5.8,6.1723466
5.8,5.4586225
5.8,5.418609
5.8,5.55122
5.8,5.484131
5.0,5.6077704
5.2,5.488029
5.8,5.392334
7.4,6.150628
7.5,5.8110414
5.3,5.4535995
8.4,6.021375
5.5,5.4617367
5.9,5.556552
6.0,5.556552
5.9,5.6762204
5.5,5.9118705
5.8,5.894344
6.7,5.608613
5.8,5.643465
5.2,5.5650754
5.2,5.497999
5.8,5.4761887
6.7,5.975088
6.9,6.634064
5.5,5.7546077
7.0,5.507714
5.9,5.479486
5.8,5.544397
6.8,5.8457837
5.5,5.681693
6.4,5.488688
5.6,5.979097
6.7,5.9709926
5.8,6.5241942
5.4,5.3374953
6.4,5.831832
5.4,5.801541
9.4,8.774536
6.4,5.9302826
5.4,5.948315
6.4,5.546389
5.4,6.3424506
6.4,5.959204
5.4,5.5968614
5.4,6.114285
6.4,6.0793715
5.7,5.605242
7.6,6.3327785
5.9,6.6730747
8.1,6.9970727
5.7,5.965995
9.2,8.148757
7.9,7.0971837
8.2,7.880694
8.3,7.2828135
8.7,6.8757033
8.3,6.8883805
6.4,5.884431
7.4,6.396957
6.4,6.0992217
6.4,5.849775
6.4,5.8841414
6.4,5.907426
6.4,5.701036
6.4,5.6962323
6.4,5.710054
5.9,8.0269785
8.2,8.640533
7.6,6.4875703
6.4,5.658932
6.4,6.191494
6.5,6.2611184
5.4,6.2149806
6.4,6.012361
6.4,5.982819
6.4,5.8556676
5.4,5.780076
6.4,5.7725587
6.4,5.8866854
6.4,5.568425
5.4,6.0388875
5.4,5.818074
6.4,5.891404
5.4,5.9201617
6.4,5.8016253
5.4,5.8418274
5.7,5.9817743
5.4,5.7704096
6.8,5.7372665
6.4,5.604969
7.6,6.451827
6.4,6.1044755
9.4,8.438056
9.3,8.420387
6.4,6.26977
5.4,5.856889
6.4,5.9174347
6.4,6.1044755
8.9,8.438056
5.4,6.3684597
6.4,5.9887524
6.4,5.9764686
7.4,6.3241134
7.0,6.3651595
6.9,6.230844
7.7,6.3015018
6.4,6.180195
6.7,6.614476
5.7,6.6706233
6.4,5.9235477
6.4,5.9851832
6.4,5.961861
6.4,5.8953156
6.4,6.049454
6.4,5.63613
5.6,6.018991
6.4,5.9116263
5.4,5.7058353
6.4,6.2445865
5.4,6.5490317
5.4,6.0170307
6.4,5.959836
6.4,5.7612944
5.7,5.9174786
6.4,5.4355907
5.4,6.133344
5.4,6.565971
6.4,5.5705814
6.4,5.7144656
6.4,5.884585
6.5,5.809927
6.4,5.8232436
6.4,5.760491
6.4,5.865927
6.4,6.564317
6.4,5.9690967
6.4,5.8336363
9.2,7.000251
6.4,5.837477
8.3,7.1134562
8.3,7.147427
6.4,5.8693123
6.4,5.660329
6.4,6.484611
7.4,6.2685885
6.7,6.0915713
8.0,6.8047004
5.4,6.0928025
5.9,6.17639
6.0,6.17639
6.4,5.829985
5.4,5.826564
6.4,6.0126433
6.4,5.775721
6.4,5.6652703
6.4,5.58122
6.4,5.65062
5.8,6.4438987
6.8,6.6003833
5.4,5.977792
6.1,5.947552
6.3,6.0691433
6.4,5.5561028
7.7,6.1570334
5.4,5.9201617
5.2,6.758798
5.5,5.534268
5.5,5.7138367
8.3,7.40478
5.5,5.4600434
6.7,6.292657
5.8,5.777129
5.5,6.0533395
6.4,6.2138634
4.0,5.085475
5.6,5.296666
6.8,5.6265874
4.1,5.007167
5.6,5.422079
5.6,5.363417
6.3,5.1743836
5.6,5.128265
5.6,5.530737
5.6,5.2994027
5.6,5.3939123
5.6,5.337207
5.6,5.885442
5.6,5.6272826
8.4,7.3274813
5.6,5.7551584
5.6,5.5041637
5.6,5.4164834
5.6,5.329399
5.6,5.412998
5.6,5.542687
5.6,5.2804275
5.6,5.4594355
5.6,5.4203987
5.6,5.517841
5.6,5.311114
6.1,5.289348
5.6,5.259436
5.6,5.4662476
5.8,5.8512645
6.1,5.3707924
5.6,5.1712217
6.3,5.7496324
5.6,5.6401196
5.6,5.5042996
5.7,5.5743694
5.6,6.337394
7.2,6.6118283
5.6,5.6082807
5.6,5.2394786
5.6,5.3342943
5.6,5.3342943
5.6,5.566332
5.6,5.4719563
5.6,6.1212068
5.6,5.5323496
5.8,5.2854557
6.3,6.3073764
6.3,5.6235256
5.6,5.4594355
5.4,5.3371234
5.4,5.369531
5.4,5.1054225
5.4,5.264201
5.4,5.3124814
5.4,5.0528574
5.4,5.401793
5.4,5.135044
5.4,5.517174
5.9,5.89484
5.4,5.3585944
5.4,5.2098017
5.4,5.216773
5.4,5.5434804
5.4,5.5942616
6.3,5.4490447
5.4,5.180383
5.4,5.5741224
5.4,5.3569393
8.1,6.238416
5.4,5.6205506
5.4,5.2708325
5.4,5.578019
5.4,5.4376664
5.4,5.4236774
6.6,7.3207493
6.1,6.117047
5.4,6.129724
5.4,5.456887
5.4,5.7433486
7.8,5.444685
5.4,5.371144
5.4,5.437469
5.4,5.408594
5.4,5.2120233
5.4,5.2155876
5.4,5.323591
5.4,5.827587
5.4,5.3604903
5.4,5.4274945
5.4,5.4849524
5.4,5.2503066
5.4,5.544214
5.4,5.521873
5.4,5.4925394
5.4,5.468051
5.4,5.4994135
5.4,5.4386444
5.4,5.3813405
5.4,5.307791
5.4,5.390048
5.4,5.489322
5.4,5.468051
5.4,5.3315105
5.4,5.511109
5.4,5.3043814
5.4,5.4018
5.4,5.301284
5.4,5.843356
5.4,5.2921805
5.4,5.4766145
5.9,5.6512346
6.3,5.653873
5.4,5.374175
5.4,5.4599676
5.4,5.354182
5.4,5.35722
5.6,5.4766145
5.9,5.6512346
5.4,5.580515
5.4,5.680893
5.4,6.0144053
5.4,5.539046
5.4,5.248553
5.4,5.624928
5.8,5.4818783
5.4,5.524852
5.4,5.1918893
5.4,5.4623256
5.6,5.846087
5.4,5.93576
5.4,5.5208874
5.4,5.542646
5.4,5.567439
5.4,5.558388
5.4,5.5600004
5.4,5.4372067
5.4,5.2153716
5.4,5.4344864
5.6,5.3710704
5.4,5.211283
5.4,5.3740454
5.4,5.2396235
5.4,5.3163266
5.4,5.6521387
5.4,5.342205
5.4,5.497567
5.4,5.3735943
5.4,5.206207
5.4,5.36096
5.4,5.414236
5.4,5.4483128
5.4,5.469884
5.4,5.471703
5.4,5.2659545
5.4,5.385651
5.5,5.2604666
5.4,5.302979
5.4,5.831431
5.4,5.4565134
5.4,5.434005
5.4,5.5242357
5.8,5.4590034
5.4,5.32223
5.4,5.2551413
5.4,5.7011476
5.4,5.265415
5.4,5.0958667
5.4,5.1763425
7.0,5.9216385
5.4,5.5820513
5.4,5.988474
5.4,5.4472313
5.4,5.6653533
5.4,5.379623
5.4,5.416185
5.4,5.425547
5.4,5.332259
5.4,5.2471986
5.4,5.685243
5.4,5.841727
5.4,5.2490525
5.4,5.143208
5.8,5.3590097
5.9,5.498008
5.8,5.4613004
5.8,5.6096582
5.8,5.7846985
5.8,6.239474
5.8,5.840905
6.4,5.3849616
5.8,5.335122
5.8,5.586707
5.8,5.586707
5.9,7.494846
5.8,5.3934593
5.8,5.305131
5.0,4.9149356
5.0,5.086852
5.0,5.1534944
5.0,4.7161574
5.0,4.9858365
5.0,5.164358
5.2,4.917673
5.0,4.9124856
5.0,5.001423
5.0,5.119448
5.0,5.1652746
5.0,5.1556125
5.0,5.1857567
5.0,4.7875247
5.0,4.720454
5.0,5.2088885
5.1,5.3188305
5.2,5.0112925
5.0,5.1086106
5.0,4.8433757
5.0,5.0007367
5.0,5.327125
5.6,5.3558283
6.3,5.2550716
5.6,5.223575
5.3,5.2068143
5.0,4.95164
5.0,5.1711435
5.0,5.114438
5.7,5.6692133
6.2,5.3696947
5.5,5.025682
5.0,5.008499
5.0,4.964814
5.0,4.9402413
8.4,7.104713
6.0,5.5205746
5.0,5.5369945
5.5,5.2516656
5.0,5.532389
5.0,5.228648
5.0,5.1013904
5.0,5.2214317
5.0,5.192557
5.0,4.969804
5.0,4.9678664
5.0,5.0368967
5.4,5.6115503
5.0,5.144453
5.0,5.0203686
5.0,4.8777046
5.0,5.072853
5.0,5.228665
5.0,4.925
7.1,5.3281775
7.6,5.2909255
5.8,5.232105
5.9,5.154497
5.7,5.153342
5.0,5.148739
6.0,5.174089
6.4,4.8909326
5.0,5.1740117
5.7,5.1781306
5.0,5.154497
5.0,4.8784246
5.0,5.2579618
5.4,5.2950716
5.2,5.068582
5.3,5.089159
6.1,4.915786
5.2,5.6273193
6.2,5.0621004
5.0,5.1271167
5.0,5.074578
5.0,5.077864
5.1,4.8799224
5.0,5.1581383
5.3,5.2439313
5.4,5.138145
5.3,5.1411834
5.5,5.1271167
5.0,5.074578
5.0,5.3644776
6.1,5.305376
6.5,5.346907
6.7,5.4399567
5.0,5.090276
5.0,5.0613046
5.9,5.2028723
5.4,5.0598226
5.0,5.1330705
5.0,5.01289
5.0,5.2462893
5.3,5.320781
5.7,5.6284957
5.0,5.1480236
7.3,5.393549
8.1,5.4658217
8.1,5.460163
7.4,5.46846
5.0,5.036042
5.0,4.9484534
5.3,5.218449
5.3,4.923962
5.0,4.9028707
5.0,5.0555406
5.0,5.0235868
5.0,5.1002903
6.4,5.4001904
5.0,5.04415
5.4,5.0822535
6.5,5.281531
5.1,5.1075773
5.0,4.854668
5.4,5.057417
5.4,5.1981997
5.3,5.2322764
6.7,5.173651
5.8,5.184788
5.0,4.9352403
5.0,5.1696143
5.0,5.0435357
5.0,5.086942
6.5,5.7081122
5.2,5.240477
5.3,5.181446
5.0,4.952532
5.4,4.971121
5.0,5.1061935
5.0,4.9586787
5.7,5.279092
6.6,5.278741
7.2,5.1421905
6.2,5.1908317
5.0,5.7056017
5.1,5.3660145
5.1,5.5306654
5.0,5.576349
5.6,5.2006736
5.4,5.449317
5.7,5.1200356
5.3,5.0394254
5.0,4.9610357
5.0,4.89396
5.0,4.9363933
7.7,5.216441
7.5,5.451533
5.0,4.98939
5.0,4.8849754
5.0,4.723514
5.7,5.7622786
6.2,5.8289213
5.7,5.8397856
7.5,5.9765635
5.7,5.9856057
5.7,5.7840376
5.7,6.0028706
5.7,6.031255
5.7,5.909628
5.7,5.8465705
5.7,5.8071566
5.8,6.387822
5.7,6.0799413
5.7,5.727108
5.7,5.6402416
5.7,5.6998377
5.7,6.215576
5.7,6.2078166
5.7,5.896859
5.7,5.8679843
5.7,5.671414
5.7,5.6749783
5.7,5.7829814
5.7,5.81988
5.7,5.830186
5.7,5.74828
5.7,5.904092
5.7,5.7096963
6.5,6.0036044
5.9,5.9812636
6.7,5.9519296
8.1,5.9274416
6.0,5.9588037
6.7,5.898035
7.7,5.849516
7.6,5.7671814
6.4,5.849438
7.2,5.9487123
5.7,5.8730574
6.2,5.970499
5.7,5.7637725
7.4,5.8611903
5.8,5.7606745
5.7,6.3027463
5.7,5.7515707
5.7,5.7718225
5.7,5.749493
5.7,5.747735
5.7,5.833565
7.3,5.9193583
5.7,5.7718225
5.7,5.749493
6.0,6.039905
5.7,5.6697917
5.9,5.6906776
5.7,5.7311044
5.7,5.839917
5.7,5.6893325
5.7,5.9217157
6.4,6.00758
5.7,6.3039227
6.6,6.8383675
8.1,7.143383
8.0,6.9903555
8.1,6.9799
7.8,7.427752
5.7,5.6238804
7.4,5.8938766
5.7,5.5993896
5.7,5.8334355
5.8,5.6990137
6.6,5.775717
9.0,6.111529
5.7,5.838683
7.1,5.8015957
6.6,5.956958
5.7,5.665597
7.5,5.8736258
5.7,5.8450413
5.8,5.7198567
8.9,7.146521
6.5,6.457589
6.1,6.4406157
5.7,5.67114
5.7,5.646548
5.7,5.7816205
5.7,5.7145314
5.7,5.622734
7.0,6.381028
5.7,6.0414414
6.9,6.251776
6.2,5.9066215
5.8,6.124744
7.0,5.839013
7.8,5.8755746
6.2,5.8433576
5.9,5.7762804
5.7,5.7065887
5.9,6.241486
7.0,6.9004626
6.0,5.823697
5.2,5.4687743
5.2,5.5354166
5.2,5.2713084
6.7,5.9488482
5.6,5.4751763
5.6,5.5462804
5.6,6.02362
5.2,5.4300866
5.2,5.3370256
5.2,5.5471964
5.2,5.537534
5.7,5.5676794
5.2,5.3391604
5.2,5.30093
5.2,5.683059
5.6,5.6280622
7.4,6.983969
7.3,6.1240582
5.4,5.52448
5.4,5.490533
5.6,5.522571
5.2,5.4065495
5.6,5.5352077
5.2,5.7162704
5.6,5.3486032
5.6,5.689891
6.9,6.0752707
5.9,5.73775
5.3,5.6161237
5.2,5.195885
5.2,5.4092464
5.6,5.8230257
5.5,5.793233
8.3,6.4678187
6.0,5.786436
7.3,6.124553
7.1,5.912163
5.9,5.7165127
6.3,5.926851
7.3,6.1130366
8.3,7.486635
7.1,6.342857
6.4,5.914312
6.4,5.603354
6.3,5.574479
5.2,5.3779087
5.2,5.3814735
5.2,5.4894767
6.4,6.792607
6.1,6.9702363
5.2,5.526376
5.9,5.5366817
5.2,5.6792307
6.4,5.759455
5.6,5.6821346
5.2,5.416192
7.0,5.7100997
7.4,5.746415
5.2,5.658425
5.6,5.633937
5.2,5.665299
5.2,5.6045303
5.2,5.556011
5.2,5.4736767
5.6,5.701841
5.6,5.439581
5.2,5.5559335
5.6,5.618589
5.2,5.6552076
5.2,5.633937
5.2,5.327668
7.4,6.057796
7.1,6.2589107
5.6,5.579552
5.7,5.676994
5.6,5.470268
5.2,5.567686
5.2,5.4671693
5.2,6.0092416
5.2,5.4580665
5.2,5.552341
6.9,7.366229
6.9,7.141055
5.3,5.3325386
5.2,5.7203474
5.6,5.4536777
5.5,5.6258535
5.2,5.5231056
5.5,5.552341
7.1,7.366229
5.6,5.838263
5.6,5.7464
5.2,5.5037284
5.5,5.6979985
5.8,5.7768407
5.2,5.415571
5.2,5.708327
6.5,6.0816293
7.7,6.1935773
7.6,5.686773
7.2,5.7133355
7.2,5.733325
6.5,5.7890043
7.2,5.8139963
5.3,5.724202
5.8,5.473189
5.2,5.6003714
5.6,5.3006005
6.9,5.608496
5.6,6.132112
5.6,5.470696
5.2,5.539931
5.2,5.405509
5.2,5.482212
5.4,5.8180246
5.5,5.545179
5.2,5.508091
5.3,5.663453
6.8,6.00883
7.2,6.1317744
5.2,5.3720922
5.4,5.580121
5.2,5.5515366
5.2,5.4263525
7.4,6.088513
5.2,5.6223993
5.3,5.59989
7.8,6.503347
5.7,5.7259917
5.7,5.7511373
5.8,5.734382
5.4,5.488116
5.2,5.4210267
5.2,5.3663187
5.2,5.3153687
5.2,5.127679
6.5,6.087524
8.3,5.747937
5.2,5.38324
8.1,6.2462916
6.2,5.568785
5.6,5.657814
5.6,5.657814
5.6,5.6131163
5.6,5.850882
5.4,5.8312397
6.4,5.545509
5.2,5.5820704
5.2,5.591433
5.2,5.4981456
5.2,5.413084
8.1,5.925086
7.4,6.093344
5.9,5.691503
7.9,5.468105
5.7,5.545751
6.1,5.414938
7.5,5.7826796
5.6,5.170001
5.6,5.618589
5.2,5.309094
6.7,5.425634
6.4,5.5199585
7.6,5.5329638
8.8,6.068403
5.5,5.383011
5.9,5.639919
5.5,5.5849223
5.9,6.8887625
6.5,5.496256
5.5,5.5230455
5.5,5.433522
5.9,5.6662254
5.5,5.305463
5.5,5.7079663
5.9,5.69461
5.6,5.572983
7.1,5.868514
6.2,5.6915474
5.6,6.532808
5.6,5.743296
6.5,5.7362857
5.9,5.825165
8.7,7.4434953
8.0,6.4114385
6.6,5.955427
5.9,5.3347683
5.9,5.338333
5.9,5.446336
5.8,6.444344
8.1,6.840744
5.9,5.4935412
5.9,5.7272296
5.9,5.804238
6.0,5.7507157
5.9,5.3730516
6.5,5.6669593
5.9,5.6446185
5.9,5.6152844
5.6,5.590797
5.9,5.6221585
5.9,5.5613894
5.9,5.512871
5.9,5.4305363
5.5,5.6587005
5.5,5.401772
5.9,5.512794
5.5,5.5754485
5.9,5.612067
6.2,5.284528
5.6,5.532789
5.6,5.633854
5.5,5.4271274
5.9,5.5245457
5.9,5.424029
5.9,5.414926
5.9,5.6165967
9.0,7.237751
8.4,6.9635415
5.9,5.6222925
5.5,5.419447
5.9,5.5827136
5.9,5.6165967
8.7,7.237751
5.5,5.883045
7.3,5.8598495
5.9,5.499373
5.9,5.76658
7.7,5.837238
5.9,5.4603534
5.9,5.7531095
8.5,6.150211
5.6,6.23836
6.2,5.6986885
5.9,5.7645516
6.0,5.77954
6.0,5.84022
5.9,5.772382
8.3,5.5179715
5.9,5.5572314
6.6,5.2834253
7.1,5.6654625
5.5,6.0227356
5.5,5.7561336
5.9,5.7748837
5.9,5.502038
5.9,5.4649506
5.6,5.6203127
5.8,6.2883563
5.9,5.328952
5.9,5.5369816
5.9,5.548895
5.9,5.383212
7.9,6.1956964
5.9,5.579259
5.9,5.55675
7.8,6.6359763
5.5,5.682851
6.7,5.8186274
6.6,5.7559066
6.0,5.449636
6.0,5.3778863
5.9,5.222594
6.5,5.191934
6.0,6.044383
5.9,6.2910743
6.3,5.628538
6.2,5.712126
6.2,5.712126
5.9,5.569976
5.5,5.807742
5.9,5.7881
5.9,5.5023685
5.9,5.53893
5.9,5.5482926
5.9,5.3699436
6.4,5.979635
7.1,6.1381264
5.5,5.648363
6.7,5.512887
5.9,5.3717976
6.1,5.7651777
5.5,5.5754485
5.2,5.37335
5.2,5.595237
5.2,5.6421404
5.2,5.284804
5.6,5.7484446
5.2,5.503609
5.2,5.319598
5.2,5.638329
5.2,5.6336517
5.2,5.708163
5.2,5.3187413
5.2,5.258112
5.2,5.6444116
8.4,8.300721
5.8,5.5666723
5.2,5.443023
5.2,5.7077336
5.2,5.3477216
5.2,5.6684933
5.2,5.771784
5.2,5.8568234
5.2,5.6783867
5.5,5.4815087
5.3,5.3735237
5.2,5.479029
5.8,5.953298
8.3,6.774524
5.2,5.7785745
5.2,5.5429378
7.9,6.8298707
6.8,6.0842595
7.0,6.580788
8.2,7.356976
7.9,6.653155
7.5,6.665833
5.2,5.661883
6.8,6.1744084
5.2,5.880407
6.0,5.602243
6.4,5.6852193
6.1,5.6999555
5.2,5.482137
5.2,5.478371
5.2,5.505574
7.3,6.28071
5.2,5.6785707
5.2,5.4688454
5.9,5.968946
6.4,6.038571
5.2,5.4142885
7.2,5.8111005
5.2,5.745605
5.2,5.6682467
5.2,5.592656
5.2,5.585139
5.2,5.6641374
5.2,5.381006
5.2,5.592656
5.2,5.419823
5.2,5.6025047
5.2,5.7943544
5.2,5.5713487
6.3,5.5498466
5.6,5.4175487
7.3,6.2516036
5.3,5.5515513
5.2,5.8791733
5.2,5.880413
5.2,5.7196646
5.2,5.6201487
5.2,5.6158247
5.5,5.8791733
5.7,5.8013315
5.2,5.7661915
5.2,6.050632
6.1,6.101566
5.2,5.412854
5.5,6.142611
6.2,6.008296
6.5,6.0789537
6.4,5.6965346
5.2,5.957647
7.0,6.3919277
5.8,5.733898
5.8,5.7977633
5.6,5.7744417
5.4,5.707896
5.5,5.7849083
5.2,5.4734335
5.2,5.702995
6.4,5.907179
5.2,5.768989
5.2,5.4915247
5.2,5.5680094
5.2,5.636366
5.2,5.7724156
5.2,5.512314
5.2,5.566909
5.8,5.7104597
5.2,5.509753
7.5,5.3830934
5.2,5.5218267
5.2,5.676819
5.2,5.7441916
7.0,5.622507
5.9,5.6358237
5.2,5.4258327
5.2,5.750165
5.2,5.541357
5.2,5.643379
7.6,6.3417683
5.5,5.7584853
5.2,5.646217
6.6,6.1613703
7.1,6.1119685
5.7,5.6509066
5.2,5.455833
6.2,6.2620635
5.2,5.5182776
5.2,5.355813
5.2,5.325154
7.3,6.0811687
6.3,5.9008536
5.2,5.405796
8.5,6.504272
5.2,5.6259613
5.3,5.824731
5.5,5.5705204
5.2,5.4778504
5.2,5.4617743
5.2,5.3684864
5.2,5.4631996
7.2,6.2213507
6.7,6.377835
5.2,5.416092
6.4,5.3477435
5.2,5.257255
5.2,5.2913437
5.2,5.3579865
6.6,5.0811577
5.2,5.3688498
5.2,5.2526565
5.2,5.1536174
5.2,5.369766
5.2,5.360104
5.3,5.390249
6.3,5.152525
5.2,5.0854545
5.2,5.5056286
5.9,5.645051
5.5,5.3470497
5.2,5.3131027
5.4,5.2052283
5.7,5.531935
5.2,5.5603204
5.2,5.405902
5.2,5.162914
5.2,5.2318163
5.2,5.3756356
5.2,5.31893
6.8,6.001228
5.2,5.6090055
5.2,5.340514
5.2,5.224912
5.2,5.214904
5.2,5.7368813
7.7,5.241067
5.6,5.490101
5.2,5.348945
5.6,5.4532394
5.2,5.2813716
5.2,5.433157
7.4,5.2654133
5.2,5.532669
5.2,5.510328
5.2,5.480994
5.2,5.4565063
5.2,5.4878693
5.2,5.4270997
5.2,5.3785806
5.2,5.255933
5.3,5.378504
5.2,5.4777775
5.2,5.4565063
5.2,5.1502376
5.2,5.4021215
5.2,5.292837
5.2,5.3902555
6.1,5.280786
6.4,5.280636
5.8,5.2692857
5.5,5.4182844
5.9,5.4040847
5.2,5.3626304
5.2,5.448423
5.2,5.345675
6.1,5.2692857
5.3,5.4182844
5.2,5.305002
5.2,5.1304417
5.2,5.274549
5.2,5.3689823
5.2,5.218397
5.2,5.4507813
5.2,5.5855513
6.0,5.8329873
7.4,6.5603995
6.9,6.631866
7.1,6.64125
6.6,6.6846757
7.2,6.840428
5.2,5.152945
5.2,5.422941
5.2,5.294253
5.2,5.14025
5.9,5.3625007
5.2,5.228079
5.2,5.304782
5.2,5.640594
5.2,5.3677483
5.2,5.494808
5.2,5.194662
5.5,5.406434
5.2,5.374106
5.3,5.248922
5.9,6.868552
5.2,6.179621
5.2,6.1626477
5.8,5.2845464
5.2,5.244533
5.2,5.3106856
5.2,5.243596
5.2,5.2552032
5.2,5.1482635
5.2,5.136779
5.2,5.910094
5.2,5.420364
5.6,5.7808404
5.2,5.435686
6.0,5.653809
5.2,5.368078
5.2,5.4044247
5.2,5.3260365
5.2,5.2589602
7.7,5.235654
5.5,6.08353
6.5,6.7425065
5.2,5.5176744
5.2,5.088514
5.5,5.589264
6.0,5.624903
5.5,5.6915455
5.5,5.427437
5.5,5.6119485
5.5,5.7024093
5.3,5.941869
5.5,5.586216
5.3,5.496454
5.3,5.496454
5.5,5.4931545
5.5,5.7238083
5.5,5.457059
5.5,5.839188
5.3,5.784191
5.5,5.9171906
5.5,5.6466618
5.5,5.6786995
5.5,5.531816
5.5,5.5387874
5.3,5.4896655
5.5,5.8654947
5.3,5.5047317
5.3,5.84602
6.2,5.8938794
5.5,5.916276
6.3,5.7722516
5.5,5.378326
5.4,5.7091947
5.3,5.6524897
7.5,6.293145
5.4,5.942565
5.5,5.592847
5.5,5.632432
5.5,5.51683
5.5,5.506822
7.0,7.6427636
5.5,6.139398
5.5,6.1520753
5.5,5.7897167
5.4,6.070441
5.5,5.7666993
5.5,5.693158
5.5,5.759483
5.5,5.7306085
5.5,5.5340376
5.5,5.5376024
5.5,5.6456056
5.4,5.665925
5.3,5.829985
5.6,6.1496015
5.5,5.6825047
5.5,5.69281
5.5,5.610904
5.5,5.766716
5.3,5.6446815
5.5,5.5723205
5.5,5.866228
5.5,5.843888
5.5,5.814554
5.4,5.790066
5.5,5.8214283
5.5,5.7606587
5.5,5.7121396
5.5,5.6298056
5.3,5.8579693
5.3,5.59571
5.5,5.7120624
5.3,5.7747173
5.5,5.8113365
5.5,5.790066
5.9,5.7356815
5.4,5.8331227
5.3,5.626396
5.5,5.723815
5.5,5.6232986
5.5,6.1653705
5.5,5.614195
6.7,5.5439124
5.5,5.6729383
5.5,5.676224
5.5,5.6961894
5.6,5.60463
5.5,5.781982
5.5,5.676196
6.7,5.5439124
5.4,5.6729383
5.3,5.78153
5.5,5.9025292
5.5,6.0029073
5.7,6.200147
5.5,5.553764
5.5,5.485558
5.5,5.665042
5.5,5.5467534
5.5,5.702542
5.5,5.5519567
5.5,5.7843404
5.5,5.8936615
5.8,6.1665463
5.8,5.911932
5.6,5.977795
5.6,5.992783
5.5,6.0534635
5.5,5.9856253
5.5,5.7501545
5.4,5.4865046
5.5,5.7565002
5.3,5.456729
5.5,5.4620132
5.3,6.064914
5.5,5.69606
5.3,5.955402
5.5,5.561638
5.5,5.638341
5.5,5.9741526
5.5,5.7013073
5.5,5.66422
5.4,5.819582
5.5,5.63686
5.9,6.165423
5.5,5.528221
5.5,5.682975
5.5,5.7362504
5.5,5.770327
5.6,5.7918983
5.8,5.7937174
5.5,5.587969
5.5,5.707665
5.5,5.5824804
6.5,6.220085
5.5,5.7785287
5.5,5.756019
5.9,6.4398575
5.3,5.88212
5.5,5.576464
5.5,5.536451
5.5,5.6442447
5.5,5.741262
5.5,5.5456715
5.5,5.485358
5.5,6.243653
7.2,5.9040656
6.9,6.1143994
5.4,5.554761
5.9,5.649576
5.9,5.649576
5.5,5.769245
5.3,6.0070114
5.5,5.987368
